poi_type_id,amenity_id,lat,lon,name,amenity,category,geometry,index_right,ID_UC_G0,GC_CNT_GAD_2025,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_UCA_KM2_2025,UC_NM_CTR,x_proj,y_proj,node_ids,cluster
22.0,N2765368827,51.4369344,5.4782881,"Lithos,",restaurant,food_choices,POINT (672250.1570621292 5701329.1591376355),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672250.1570621292,5701329.1591376355,42622249,1
30.0,N2765368896,51.4368375,5.4780981,"Fair Play Casino,",casino,nightlife,POINT (672237.3177932187 5701317.938085987),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672237.3177932187,5701317.938085987,42622249,1
70.0,N2765369007,51.437826,5.4791678,"Bakkertje Bol,",bakery,food_choices,POINT (672307.9347256115 5701430.364546007),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672307.9347256115,5701430.364546007,42623529,1
23.0,N2765369113,51.4374992,5.4793115,"Taco Bell,",fast_food,food_choices,POINT (672319.1510709994 5701394.366072994),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672319.1510709994,5701394.366072994,42623529,1
30.0,N2765369149,51.4381343,5.4812074,"Holland Casino,",casino,nightlife,POINT (672448.5104753871 5701469.444611449),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672448.5104753871,5701469.444611449,4682125883,1
22.0,N2765369277,51.4402655,5.4793969,"Tony's Oriental Food,",cafe,food_choices,POINT (672314.6714404303 5701702.149170974),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672314.6714404303,5701702.149170974,335792576,1
22.0,N2765369277,51.4402655,5.4793969,"Tony's Oriental Food,",restaurant,food_choices,POINT (672314.6714404303 5701702.149170974),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672314.6714404303,5701702.149170974,335792576,1
25.0,N2765369377,51.4393665,5.4788763,"Centraal,",pub,nightlife,POINT (672281.8792981143 5701600.965460017),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672281.8792981143,5701600.965460017,42627523,1
25.0,N2765369510,51.4382354,5.4797915,"O'Sheas,",pub,nightlife,POINT (672349.7358043232 5701477.35287214),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672349.7358043232,5701477.35287214,2701424934,1
23.0,N2765369517,51.4376154,5.4768593,"Two B,",fast_food,food_choices,POINT (672148.3028667343 5701401.519495841),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672148.3028667343,5701401.519495841,1886956457,1
22.0,N2765369527,51.4402341,5.4793429,"Pizza-Shoarma Oriental,",cafe,food_choices,POINT (672311.0372479374 5701698.530782522),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672311.0372479374,5701698.530782522,335792576,1
22.0,N2765369527,51.4402341,5.4793429,"Pizza-Shoarma Oriental,",restaurant,food_choices,POINT (672311.0372479374 5701698.530782522),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672311.0372479374,5701698.530782522,335792576,1
22.0,N2765447086,51.4403253,5.4790542,"Sushi Haru,",cafe,food_choices,POINT (672290.6324658908 5701707.992007939),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672290.6324658908,5701707.992007939,335792576,1
22.0,N2765447086,51.4403253,5.4790542,"Sushi Haru,",restaurant,food_choices,POINT (672290.6324658908 5701707.992007939),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672290.6324658908,5701707.992007939,335792576,1
32.0,N2765447371,51.4401991,5.4763345,"Vue Cinema,",cinema,nightlife,POINT (672102.1180353481 5701687.565285815),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672102.1180353481,5701687.565285815,684796273,1
70.0,N2765447406,51.4403205,5.4771653,"Bakker Bart,",bakery,food_choices,POINT (672159.3929473732 5701703.016303834),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672159.3929473732,5701703.016303834,2916513483,1
22.0,N2765447639,51.440215,5.4784569,"Hawaiian Poké Bowl,",cafe,food_choices,POINT (672249.5418528359 5701694.32285984),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672249.5418528359,5701694.32285984,2916513481,1
22.0,N2765447639,51.440215,5.4784569,"Hawaiian Poké Bowl,",restaurant,food_choices,POINT (672249.5418528359 5701694.32285984),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672249.5418528359,5701694.32285984,2916513481,1
22.0,N2765447826,51.4406911,5.4763118,"Brasserie Van den Berg,",cafe,food_choices,POINT (672098.6906559092 5701742.216976363),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672098.6906559092,5701742.216976363,684796273,1
22.0,N2765447826,51.4406911,5.4763118,"Brasserie Van den Berg,",restaurant,food_choices,POINT (672098.6906559092 5701742.216976363),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672098.6906559092,5701742.216976363,684796273,1
22.0,N2765448228,51.4396282,5.4760567,"Mood Streetfood,",cafe,food_choices,POINT (672084.9603733363 5701623.434655367),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672084.9603733363,5701623.434655367,2916513478,1
22.0,N2765448228,51.4396282,5.4760567,"Mood Streetfood,",restaurant,food_choices,POINT (672084.9603733363 5701623.434655367),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672084.9603733363,5701623.434655367,2916513478,1
22.0,N2765448275,51.4401452,5.478764,"June Tea 六月茶,",cafe,food_choices,POINT (672271.1446572712 5701687.284197261),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672271.1446572712,5701687.284197261,2916513494,1
22.0,N2765448275,51.4401452,5.478764,"June Tea 六月茶,",restaurant,food_choices,POINT (672271.1446572712 5701687.284197261),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672271.1446572712,5701687.284197261,2916513494,1
22.0,N2765448307,51.4387882,5.4750485,"De binnenstad,",cafe,food_choices,POINT (672018.0574007414 5701527.667333601),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672018.0574007414,5701527.667333601,310271228,1
22.0,N2765448307,51.4387882,5.4750485,"De binnenstad,",restaurant,food_choices,POINT (672018.0574007414 5701527.667333601),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672018.0574007414,5701527.667333601,310271228,1
23.0,N2765448321,51.4397644,5.4781604,"McDonald's,",fast_food,food_choices,POINT (672230.6339094945 5701643.52375764),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672230.6339094945,5701643.52375764,42629621,1
22.0,N2765448351,51.4385244,5.475245,"Xu Noodle Bar,",cafe,food_choices,POINT (672032.703900168 5701498.797200983),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672032.703900168,5701498.797200983,619930395,1
22.0,N2765448351,51.4385244,5.475245,"Xu Noodle Bar,",restaurant,food_choices,POINT (672032.703900168 5701498.797200983),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672032.703900168,5701498.797200983,619930395,1
23.0,N2765448354,51.4398421,5.4782938,"Salsa Shop,",fast_food,food_choices,POINT (672239.6114492255 5701652.476870464),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672239.6114492255,5701652.476870464,42629621,1
23.0,N2765448486,51.4391988,5.4770637,"Resto Quick,",fast_food,food_choices,POINT (672156.5518361023 5701578.056695385),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672156.5518361023,5701578.056695385,42628429,1
22.0,N2765448514,51.4400001,5.4785485,"Zoet & Zout,",cafe,food_choices,POINT (672256.715825927 5701670.643777524),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672256.715825927,5701670.643777524,42629621,1
22.0,N2765448514,51.4400001,5.4785485,"Zoet & Zout,",restaurant,food_choices,POINT (672256.715825927 5701670.643777524),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672256.715825927,5701670.643777524,42629621,1
23.0,N2765448660,51.43958,5.4774425,"Churro's,",fast_food,food_choices,POINT (672181.4408920167 5701621.332461364),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672181.4408920167,5701621.332461364,42628429,1
73.0,N2765448756,51.438333,5.4757947,"SPAR city,",convenience,food_choices,POINT (672071.6229819164 5701478.806970734),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672071.6229819164,5701478.806970734,522133630,1
22.0,N2765448962,51.4394529,5.4756737,"The Lobster & Ox,",cafe,food_choices,POINT (672059.0046806973 5701603.043344261),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672059.0046806973,5701603.043344261,9631389857,1
22.0,N2765448962,51.4394529,5.4756737,"The Lobster & Ox,",restaurant,food_choices,POINT (672059.0046806973 5701603.043344261),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672059.0046806973,5701603.043344261,9631389857,1
79.0,N2765449789,51.4407756,5.4767768,"Holland & Barrett,",health_food,food_choices,POINT (672130.6849512367 5701752.705268488),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672130.6849512367,5701752.705268488,684796273,1
22.0,N2765449986,51.4390915,5.4759078,"Samurai,",cafe,food_choices,POINT (672076.631009036 5701563.409614767),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672076.631009036,5701563.409614767,7860793802,1
22.0,N2765449986,51.4390915,5.4759078,"Samurai,",restaurant,food_choices,POINT (672076.631009036 5701563.409614767),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672076.631009036,5701563.409614767,7860793802,1
16.0,N2769956539,51.4609187,5.476698,"De Uitwijk,",community_centre,community_space,POINT (672049.4460082978 5703992.216205644),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672049.4460082978,5703992.216205644,6201209967,18
6.0,N2770508737,51.4472661,5.5141831,"Gezondheidscentrum Tongelre,",clinic,health_wellbeing,POINT (674705.1943323233 5702562.956434448),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674705.1943323233,5702562.956434448,42649640,49
14.0,N2770509452,51.4471058,5.5151532,"Dierenkliniek Tongelre,",veterinary,health_wellbeing,POINT (674773.2071245569 5702547.447797028),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674773.2071245569,5702547.447797028,8898917106,49
16.0,N2774730668,51.4524387,5.506801,"Eindhovense Lawn Tennis Vereniging,",community_centre,community_space,POINT (674172.6092011638 5703120.504876784),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",674172.6092011638,5703120.504876784,1270690226,49
22.0,N2774855318,51.4427036,5.4761173,"La Place du Nord,",cafe,food_choices,POINT (672077.6083994779 5701965.528033082),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672077.6083994779,5701965.528033082,2318199571,1
22.0,N2774855318,51.4427036,5.4761173,"La Place du Nord,",restaurant,food_choices,POINT (672077.6083994779 5701965.528033082),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672077.6083994779,5701965.528033082,2318199571,1
34.0,N2774855370,51.4430045,5.4759739,"Feel the vibe,",events_venue,nightlife,POINT (672066.5129043545 5701998.647908108),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",672066.5129043545,5701998.647908108,1886063372,1
35.0,N2774863826,51.445098,5.4746623,"CKE Eindhoven: Muziekschool, Dansschool",arts_centre,nightlife,POINT (671967.5096155764 5702228.34160118),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671967.5096155764,5702228.34160118,9944101456,31
84.0,N2774928958,51.4500011,5.4656506,"Medina Market,",supermarket,food_choices,POINT (671323.0024555433 5702752.391041108),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671323.0024555433,5702752.391041108,2850147292,10
23.0,N2774929241,51.4488774,5.4654332,"Snackbar De Limbeek,",fast_food,food_choices,POINT (671312.1059308419 5702626.938860602),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671312.1059308419,5702626.938860602,42654596,10
23.0,N2774930720,51.4513742,5.4635685,"Senkaya,",fast_food,food_choices,POINT (671173.2127553103 5702900.196070683),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671173.2127553103,5702900.196070683,5229167097,10
22.0,N2774930721,51.4513488,5.4635016,"The Wall,",cafe,food_choices,POINT (671168.6600872981 5702897.215472988),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671168.6600872981,5702897.215472988,5229192323,10
22.0,N2774930721,51.4513488,5.4635016,"The Wall,",restaurant,food_choices,POINT (671168.6600872981 5702897.215472988),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671168.6600872981,5702897.215472988,5229192323,10
22.0,N2774930725,51.4512957,5.4633627,"Avrasya,",cafe,food_choices,POINT (671159.209030644 5702890.986633467),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671159.209030644,5702890.986633467,5229192323,10
22.0,N2774930725,51.4512957,5.4633627,"Avrasya,",restaurant,food_choices,POINT (671159.209030644 5702890.986633467),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671159.209030644,5702890.986633467,5229192323,10
22.0,N2774931115,51.4503664,5.4656029,"Salt & Pepper,",cafe,food_choices,POINT (671318.3207174861 5702792.8969466975),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671318.3207174861,5702792.8969466975,11637785082,10
22.0,N2774931115,51.4503664,5.4656029,"Salt & Pepper,",restaurant,food_choices,POINT (671318.3207174861 5702792.8969466975),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671318.3207174861,5702792.8969466975,11637785082,10
84.0,N2774931174,51.451005,5.4649467,"Jumbo,",supermarket,food_choices,POINT (671270.3414963776 5702862.3675204115),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671270.3414963776,5702862.3675204115,3512128294,10
22.0,N2777940358,51.4486385,5.4745514,"Paradijs Sang Lee,",cafe,food_choices,POINT (671946.499680138 5702621.7466402715),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671946.499680138,5702621.7466402715,42654283,31
22.0,N2777940358,51.4486385,5.4745514,"Paradijs Sang Lee,",restaurant,food_choices,POINT (671946.499680138 5702621.7466402715),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671946.499680138,5702621.7466402715,42654283,31
22.0,N2777941076,51.4495986,5.4736097,"Deliciouz,",cafe,food_choices,POINT (671877.4672577081 5702726.288685744),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671877.4672577081,5702726.288685744,9910179791,31
22.0,N2777941076,51.4495986,5.4736097,"Deliciouz,",restaurant,food_choices,POINT (671877.4672577081 5702726.288685744),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671877.4672577081,5702726.288685744,9910179791,31
26.0,N2777941164,51.4496926,5.4734694,"Dolce Creme Gelato,",ice_cream,food_choices,POINT (671867.3668451691 5702736.4111784),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671867.3668451691,5702736.4111784,42658201,18
71.0,N2777941255,51.4500155,5.4730455,"Bossers Vlees,",butcher,food_choices,POINT (671836.7038147402 5702771.319374884),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671836.7038147402,5702771.319374884,42658201,18
23.0,N2777941381,51.4499922,5.4728796,"The Food Corner,",fast_food,food_choices,POINT (671825.2655412618 5702768.339369449),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671825.2655412618,5702768.339369449,42658201,18
1.0,N2777942315,51.4460329,5.4723097,"Korein Kinderplein,",childcare,education,POINT (671800.5370805829 5702326.770522231),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671800.5370805829,5702326.770522231,5863729436,31
23.0,N2777942557,51.4477422,5.4749503,"Jeruzalem,",fast_food,food_choices,POINT (671977.5824794582 5702523.02445612),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671977.5824794582,5702523.02445612,7418664293,31
84.0,N2777942623,51.4464337,5.4750899,"Diyar Supermarkt,",supermarket,food_choices,POINT (671992.1997006657 5702377.861220791),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671992.1997006657,5702377.861220791,8650779822,31
22.0,N2777942669,51.4465357,5.4751164,"Cizz Bizz,",cafe,food_choices,POINT (671993.6575323105 5702389.264759735),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671993.6575323105,5702389.264759735,8650779822,31
22.0,N2777942669,51.4465357,5.4751164,"Cizz Bizz,",restaurant,food_choices,POINT (671993.6575323105 5702389.264759735),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671993.6575323105,5702389.264759735,8650779822,31
22.0,N2777943619,51.4484743,5.4746941,"Foodgasm Delivery,",cafe,food_choices,POINT (671957.0310258956 5702603.824448451),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671957.0310258956,5702603.824448451,8650779828,31
22.0,N2777943619,51.4484743,5.4746941,"Foodgasm Delivery,",restaurant,food_choices,POINT (671957.0310258956 5702603.824448451),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671957.0310258956,5702603.824448451,8650779828,31
70.0,N2778245452,51.4503061,5.4726408,"Sultana Sweets,",bakery,food_choices,POINT (671807.4963769714 5702802.681381683),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671807.4963769714,5702802.681381683,42659046,18
84.0,N2778245727,51.4504629,5.4724493,"Izzet,",supermarket,food_choices,POINT (671793.6033981136 5702819.66657751),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671793.6033981136,5702819.66657751,42659046,18
84.0,N2778246004,51.4508222,5.4718491,"Lidl,",supermarket,food_choices,POINT (671750.5566031745 5702858.208968055),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671750.5566031745,5702858.208968055,1268349102,18
23.0,N2778246093,51.4509206,5.4716713,"Albalon,",fast_food,food_choices,POINT (671737.8349454751 5702868.732986379),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671737.8349454751,5702868.732986379,1268349265,18
73.0,N2778246109,51.4509492,5.47162,"Rohit Indian Store,",convenience,food_choices,POINT (671734.1636361792 5702871.7926880345),2564,2627,Netherlands,Eindhoven,293437.7853,98,"Eindhoven, Netherlands",671734.1636361792,5702871.7926880345,1268349265,18
