category|osm_id|lat|lon|name
71|N2829230235|51.3527194|5.4599383|Gossens - Joost de Ruijter - keurslager
73|N2829372795|51.3508552|5.6119485|Dorpswinkel Sterksel
20|N2829373933|51.3499459|5.6116734|Bibliotheek Sterksel
25|N2829419284|51.3563852|5.5626063|Brasserie Gezellig
25|N2829421544|51.3455923|5.5547568|Café Roothans
20|N2829423401|51.3493407|5.5527353|Bibliotheek Leende
25|N2829541149|51.3829993|5.5806071|Tapperij De Zwaan
53|N2829485538|51.3406445|5.4645832|040FIT
10|N2829487243|51.3472927|5.4596513|Apotheek Valkenswaard
21|N2829488756|51.3499953|5.4607952|Gemeentehuis Valkenswaard
12|N2829488761|51.3499146|5.4718767|Taxandria
85|N2829494158|51.3409109|5.4693483|Drankengroothandel Claes
16|N2829495409|51.3506426|5.4938644|HSV Venbergen
23|N2829495432|51.3487174|5.4630754|Friet en Zoon
3|N2829498362|51.3508183|5.4715625|Duimelot
53|N2829541693|51.3818571|5.5806460|040FIT Heeze
22|N2829542503|51.3770887|5.5781547|Café Thuys
26|N2829542518|51.3768823|5.5779815|IJssalon Bellissimo
22|N2829542836|51.3793002|5.5780347|Tribeca
22|N2829542864|51.3985699|5.5898359|Heidecafé de Strabrechtse Heide
59|N2829573075|51.3347763|5.5323635|Gilde St. Jan
22|N2829574204|51.3326485|5.5417953|De Hospes
84|N2829574227|51.3318266|5.5414653|Coop Sint Jan
22|N2829800823|51.3763967|5.5780944|Taverna Fantasie
71|N2829801432|51.3754512|5.5790958|Van Hooff
59|N2829801934|51.3690827|5.5923093|RKSV Heeze
22|N2829801969|51.3766942|5.5775642|China Garden
6|N2829801989|51.3635956|5.5945102|Kempenhaeghe
16|N2829830063|51.3480623|5.5419759|Manege De Molenberg
22|N2829830071|51.3504629|5.5286495|Pannenkoekenhuis De Clown
72|N2829899409|51.4170621|5.3522067|'t Geitenboerke
0|N2830047608|51.3846619|5.5651930|Merlebos
25|N2829696632|51.3487758|5.4559846|Ditisit
16|N2829696942|51.3349277|5.4297040|MVV
16|N2829697849|51.3348546|5.4243950|NRV
53|N2830076318|51.3826072|5.5676565|Line Up Fitness- en Bewegingscentrum
3|N2830076906|51.3787860|5.5678776|Kinderopvang Joepie
84|N2830077477|51.3827849|5.5675964|PLUS
23|N2830079144|51.3827771|5.5669411|Cafetaria Heeze
12|N2830081000|51.3801703|5.5741221|Woonzorgcentrum Nicasius
16|N2830082658|51.3793247|5.5742394|Dorpshuis 't Perron
23|N2830083011|51.3769196|5.5771343|Knapen
22|N2830083017|51.3742432|5.5521928|De Boschwachter
1|N2830084835|51.3848211|5.5655169|NulVier Heeze
0|N2830084836|51.3847038|5.5658469|De Trumakkers
34|N2830876083|51.3992989|5.4005888|Stand 365
74|N2830876145|51.3974409|5.3946165|Alimentari (Pop-up Store)
25|N2832333348|51.4042531|5.3920327|Café Zaal De Sportvriend
22|N2832392138|51.4131174|5.3967619|Flying Bowling Partycentrum
25|N2832392143|51.4131781|5.3970201|Biljart- En Snookercentrum La Carambole
7|N2832393248|51.4128302|5.3892553|Tandartsenpraktijk Galileo
10|N2832393264|51.4131546|5.3975115|BENU Apotheek Zonderwijk
23|N2832651587|51.4181864|5.3922700|Tin Fook
23|N2832655453|51.4182757|5.3918834|'t Look Pizza & Döner Kebab
22|N2832683363|51.4135599|5.4076185|Mei Wah
22|N2832699552|51.4151729|5.4074242|Las Salinas
22|N2832699587|51.4155925|5.4072981|F LIFE
22|N2832700837|51.4149794|5.4071276|Grand Café Sowieso
23|N2832700849|51.4149449|5.4069462|Cafetaria Wouters
84|N2832701103|51.4134466|5.4076579|Avondwinkel Veldhoven
23|N2832701114|51.4135030|5.4076397|Papa John's
53|N2832701118|51.4144416|5.4068066|Basic-Fit
22|N2832701331|51.4138097|5.4075266|Eethuis Atlas
23|N2832701334|51.4138995|5.4074922|Domino's
22|N2833140441|51.4050687|5.4056429|Cafetaria De Pindol
47|N2833140469|51.4038188|5.3963009|SNS Bank
22|N2833140470|51.4019026|5.3972678|Birds & Beer
23|N2833140496|51.4027046|5.3972955|Eethuis Kilis
53|N2833143494|51.4049156|5.3970981|Cardo
70|N2833144111|51.4039090|5.3956242|Bakkerij Moeskops
84|N2833144125|51.4048537|5.3970865|Ekoplaza
73|N2833144464|51.4037916|5.3953320|Joskes Winkel
25|N2833144465|51.4016521|5.3959001|Cafe de Locht
7|N2833144717|51.4100750|5.4117703|5504mondzorg
34|N2833144787|51.4034584|5.3962787|Zaal Friends
73|N2833145013|51.4042221|5.3958514|Puur Blom
22|N2833145040|51.4039824|5.3962916|Truffelaer Veldhoven
22|N2833145900|51.4041241|5.3966440|De Brand Veldhoven
25|N2833146074|51.4035132|5.3933353|In d'n Olie-fant
23|N2833146855|51.4037847|5.3930676|Bagdad Shoarma
70|N2833147444|51.4038417|5.3929106|Bakkerij Driessen
22|N2833147461|51.4039079|5.3928105|Lis Foods & Goods
58|N2833147945|51.4088288|5.4154335|Ballorig Veldhoven
53|N2833147955|51.4073347|5.4139033|Zummitt Veldhoven
22|N2833148194|51.4036903|5.3956723|Wah Sing
35|N2833148299|51.4025531|5.3974964|De Kunstpraktijk
25|N2833148719|51.4026188|5.3973503|Café de Stier
22|N2833148807|51.4047223|5.3970604|Wok & Sushi & Thai
53|N2833181940|51.4138415|5.4214026|Muscle Totaal
23|N2833216773|51.4160197|5.4159689|Versco
25|N2833217187|51.4160429|5.4160617|Party-Pub Veldhoven
22|N2833217785|51.4163706|5.4135685|Red Moon
22|N2833217828|51.4118624|5.4101520|Inn de Molenberg
22|N2833217980|51.4159515|5.4154715|Lotus
23|N2833218239|51.4123205|5.4090080|New York Pizza
22|N2833219542|51.4159795|5.4158081|Het PannenKoekenHuis
22|N2833219827|51.4160041|5.4159065|Lorenza
33|N2833274482|51.4211049|5.4048105|De Schalm
22|N2833275253|51.4194822|5.4052748|Brasserie Ludiek
22|N2833275623|51.4211486|5.4049891|D’n Burgemister
79|N2833266088|51.4193411|5.4069408|Holland & Barrett
21|N2833272264|51.4208668|5.4047878|Gemeentehuis Veldhoven
22|N2833272619|51.4212510|5.4058237|Wok 'n Go
22|N2833272678|51.4181540|5.4070884|Lunchroom The Post
16|N2833272974|51.4197431|5.4062406|Veldhoven Duurzaam
70|N2833273711|51.4204718|5.4054522|Bakker Bart
25|N2833321906|51.4251643|5.4148164|Zilster Pub
59|N2833322520|51.4249971|5.4156141|Boulder Veldhoven
22|N2833322618|51.4251346|5.4137786|Amigos BBQ
22|N2833323130|51.4249294|5.4135442|De Wok
25|N2833323213|51.4248223|5.4133934|Café Willem van Oranje
22|N2833323278|51.4251376|5.4133381|Ristorante/Pizzeria Italo
25|N2833323429|51.4253272|5.4147766|Manhattan
22|N2833324130|51.4251729|5.4149356|Eethuis Posof
47|N2833324192|51.4226825|5.4053476|Rabobank
22|N2833324492|51.4310503|5.4246556|Deja-Vu Veldhoven
22|N2833324599|51.4248406|5.4127572|Eethuis Zeelst
23|N2833324916|51.4251597|5.4150961|Cafetaria Zilst
51|N2833325614|51.4247573|5.4151411|DéDé Dance
22|N2833325673|51.4245069|5.4231160|High Chaparral
29|N2833326190|51.4249895|5.4145741|Partycentrum Café-zaal Sint Joris
12|N2833326924|51.4243974|5.4222287|Zorgboerderij Serverinus
25|N2833326928|51.4250972|5.4153616|'t Stuupke
0|N2833413633|51.4246440|5.3961364|Dick Bruna - 't Heike
0|N2833416243|51.4324901|5.3942587|Prins Willem-Alexanderschool
0|N2833416251|51.4324392|5.3948028|Dick Bruna - MFA Noord
14|N2833420469|51.4234937|5.3940126|Kliniek voor Dieren 't Heike
63|N2841870531|51.4080887|5.5605627|Geldrop, Bogardeind
64|N2847983624|51.5758920|5.5947703|Trentweg
64|N2847983625|51.5746884|5.6143987|Boerdonksedijk
64|N2847983627|51.5604975|5.6267613|Kerk
16|N2851337261|51.4172976|5.6736044|Nirwana
22|N2851337506|51.4148813|5.6539532|Boscafe van Moorsel
22|N2851337507|51.4198832|5.6818047|Herberghe de Coeckepanne
22|N2851338052|51.4210958|5.6823981|Eethuis Lierop
73|N2851338467|51.4239958|5.6675015|Deli2Go
23|N2851424444|51.3573487|5.7347501|Kareltje Kebap
22|N2851424451|51.3494099|5.6964897|'t Hei's Huukske
23|N2851429655|51.3572321|5.7344374|Snackpoint Someren
1|N2851434113|51.3570364|5.7364098|Ziezo
16|N2851434180|51.3575999|5.7282307|Tennisvereniging Someren-Eind
22|N2851435324|51.3558074|5.7325672|Mythos
22|N2851435550|51.3309220|5.7458953|Gasterij De Brabander
59|N2851437010|51.3518844|5.7368728|De Heikamper (SSE)
22|N2851546401|51.4220065|5.7484380|De Pelgrim
30|N2851546490|51.4296741|5.7365925|Fair Play Casino
61|N2851546942|51.4234651|5.7357169|Zwemparadijs Prinsenmeer
10|N2851637585|51.3814080|5.7121975|Apotheek Kerkstraat
70|N2851637597|51.3825234|5.7101452|Bakkerij van de Mortel
11|N2852567303|51.3815901|5.7128103|Savant Sonnehove
21|N2852567318|51.3856946|5.7140320|Gemeentehuis Someren
53|N2852567612|51.3881660|5.7236752|Infinity Fitness
10|N2852568122|51.3819128|5.7127400|BENU Apotheek Someren
20|N2852568435|51.3836389|5.7130404|Bibliotheek Someren
7|N2852568459|51.3885893|5.7233910|Tandartspraktijk Godent
70|N2852572929|51.3865779|5.7099584|Bakkerij Vedder
25|N2852575627|51.3853890|5.7140298|D'n Egelantier
23|N2852575831|51.3854240|5.7138495|Domino's
22|N2852576866|51.3855843|5.7133554|Bij Guus
22|N2852577281|51.3856682|5.7128538|Queen Plaza
22|N2852577756|51.3861447|5.7121892|Hotel Centraal
26|N2852577790|51.3856364|5.7123253|IJssalon Hartentroef
71|N2852578733|51.3872112|5.7084688|Slagerij Tomassen
23|N2852580429|51.3828998|5.7108881|'t Klumpke
22|N2852580724|51.3827640|5.7108938|'t Zunneke
22|N2852581027|51.3863907|5.7148584|Del Limone
29|N2852582715|51.3862628|5.7133465|Wijnbar GIJS
23|N2852583335|51.3862269|5.7133462|Jam Jamm
74|N2852584054|51.3827064|5.7102997|Kaatje Jans
22|N2852584576|51.3861888|5.7141073|Uncle Buck
16|N2871077823|51.4254062|5.5353362|Tennisclub De Heize
16|N2871077839|51.4250094|5.5352677|Hockey Geldrop
59|N2871342807|51.4088096|5.5526013|De Smelen-Laco
53|N2871342835|51.4148514|5.5515028|040FIT Geldrop
16|N2871429559|51.4183725|5.5416915|Gemeenschapshuis Zesgehuchten
0|N2871233703|51.4122514|5.5464238|De Ganzebloem
34|N2871234203|51.4084264|5.5509778|Cocody
84|N2871234427|51.4133428|5.5429871|Albert Heijn
25|N2871430883|51.4178676|5.5419317|Cafe Zaal De Herberg
22|N2871430901|51.4179714|5.5419244|Friture Zesgehuchten
14|N2871430965|51.4178252|5.5423119|Dierenarts Johan
25|N2871430968|51.4179872|5.5422734|Café Het Wapen Van Zesgehuchten
70|N2871437478|51.4163576|5.5431711|Bakkerij Van den Broek Geldrop
71|N2872184353|51.4052794|5.7452155|'t Streeckhuys
22|N2872185729|51.4040985|5.7462985|Café Van Hoek
25|N2872186377|51.4045134|5.7458144|De Baron
22|N2872186625|51.4060123|5.7465579|'t Stuupke
22|N2872187370|51.4132402|5.7313780|Innesto
84|N2872187565|51.4053508|5.7453598|Lidl
20|N2872187588|51.4037254|5.7474775|Bibliotheek Asten
11|N2872219084|51.4022979|5.7472328|Savant de Lisse
16|N2872219545|51.4021790|5.7449612|'t Kwartier
71|N2872220427|51.4035109|5.7473860|Slagerij van Kemenade
22|N2872220849|51.4047442|5.7438460|Het Wapen van Asten
21|N2872221858|51.4038681|5.7452332|Gemeentehuis Asten
22|N2872222856|51.4037413|5.7462028|Markt 6
22|N2872223086|51.4036842|5.7462786|Grand Café Markt 8
22|N2872250059|51.4216653|5.5573245|Restaurant de Zwaan
22|N2872252645|51.4224440|5.5567867|Smaek
9|N2872252674|51.4198514|5.5585586|Anna Ziekenhuis
7|N2872253162|51.4216005|5.5565118|Mondzorg Geldrop
70|N2872253165|51.4210559|5.5580939|Bakker Bart
23|N2872253313|51.4190656|5.5587645|New York Pizza
22|N2872253322|51.4207749|5.5584570|Piazza Italia Geldrop
7|N2872253758|51.4236087|5.5466825|De Tandarts Geldrop
23|N2872352351|51.4227008|5.5581661|Subway
22|N2872352364|51.4220064|5.5614830|La Cafetera
29|N2872352376|51.4224268|5.5610489|In de Gammele Geit
22|N2872354064|51.4221228|5.5612563|Azie Geldrop
22|N2872354920|51.4202826|5.5590875|Irodion
26|N2872355711|51.4216496|5.5612428|De Zoete Zonde
29|N2872355730|51.4218843|5.5610895|Cafe Cosy
22|N2872356617|51.4224863|5.5604268|Heerenhuys23
16|N2872356622|51.4224083|5.5633615|De Weeffabriek
70|N2872356686|51.4221741|5.5597779|'t Bakkertje
23|N2872357517|51.4215899|5.5614182|Domino's
22|N2872357518|51.4218289|5.5609260|La Salsa Latina
71|N2872357549|51.4220972|5.5593925|Reef keurslager
10|N2872358345|51.4217292|5.5606121|Benu
30|N2872359142|51.4227668|5.5584209|Fair Play Casino
47|N2872359151|51.4215034|5.5580090|SNS Bank
22|N2872360089|51.4222627|5.5589279|Lunchroom Fons van Dinther
84|N2872360095|51.4225959|5.5587801|Nettorama
10|N2872361109|51.4225697|5.5610504|Apotheek Hofdael
74|N2872361119|51.4227281|5.5586036|Kaatje Jans
84|N2872361124|51.4228580|5.5587767|Albert Heijn
22|N2872361188|51.4203668|5.5590544|Sicilia
61|N2872481941|51.3588225|5.3105489|De Albatros
22|N2872680785|51.4306648|5.5575424|Schonmoeder
59|N2872680807|51.4303918|5.5578491|De Lammen Errem
1|N2872683255|51.4299414|5.5485413|Potje Knor
22|N2872929502|51.5113441|5.3936878|il Gusto
70|N2872929504|51.5114896|5.3935289|Bakkerij Bekkers
78|N2872929505|51.5115386|5.3936559|Greenshop Maas
23|N2873604659|51.4082355|5.5594834|McDonald's
14|N2873606443|51.4109173|5.5590392|Evidensia Dierenziekenhuis Zuidoost Brabant
53|N2874919972|51.4242614|5.5649379|Harks
11|N2874922726|51.4254478|5.5755017|Berkenheuvel
8|N2875079541|51.4177539|5.5736181|Huisartsen Coevering
29|N2875079560|51.4175619|5.5743675|Hoog & Droog
16|N2875082631|51.4178240|5.5729923|Wijkcentrum de Dreef
22|N2875695100|51.4516795|5.5808693|De Hooghe Bergh
53|N2876288412|51.4439147|5.6111106|2BFIT
7|N2876288428|51.4485385|5.6138490|Tandartsenpraktijk Prinsen
14|N2876288792|51.4455037|5.6146586|Dier en Dokter
29|N2876288795|51.4476406|5.6125589|Kantine Hockeyclub Mierlo
29|N2876288796|51.4481265|5.6104404|Kantine Lopersgroep Mierlo
23|N2876512431|51.4411932|5.6171495|Eethuis Reintje
22|N2876514181|51.4434110|5.6120056|Denheuvel
59|N2876514799|51.4428375|5.6185634|De Hechte Band
70|N2876515028|51.4420393|5.6153797|Bakkerij Jenny van der Putten
23|N2876516122|51.4433469|5.6122669|'t Heuveltje
22|N2876516142|51.4433358|5.6123702|Taverna Nikos
71|N2876570650|51.4469392|5.6269847|Poelier Slegers
22|N2876570904|51.4452216|5.6229438|Sphinx
22|N2876570906|51.4451801|5.6227977|Eeterij de Markt
22|N2876570984|51.4461990|5.6258966|Wereldrestaurant Mierlo
22|N2876571406|51.4475353|5.6266724|Bruisend
22|N2876613180|51.4424472|5.6194524|Del Limone
20|N2876613199|51.4439572|5.6172263|Bibliotheek Mierlo
84|N2876613358|51.4433757|5.6195265|PLUS
78|N2876613362|51.4434107|5.6197191|Natuurlijk van der Leest
25|N2876613384|51.4436673|5.6194292|De Koffer
23|N2876613521|51.4434467|5.6221803|'t Vesperke
16|N2876613544|51.4443043|5.6153287|'t Saam
22|N2876613570|51.4433874|5.6205037|'t Mierles Huukske
59|N2876636472|51.4521536|5.6308019|Handboogvereniging Prins Bernhard
16|N2876722738|51.4424071|5.6260312|'t Loesje
22|N2876798106|51.4288666|5.6176724|De Strabrechtse Hoeve
3|N2876848213|51.4357033|5.6254119|De Wondere Wereld
29|N2876907884|51.4391244|5.6172457|'t Spitje
59|N2876908230|51.4373448|5.6204922|Sporthal de Weijer
29|N2876908245|51.4369807|5.6208084|Dorpspaviljoen De Weijer
29|N2876908257|51.4367790|5.6196917|Kantine Mierlose Tennis Vereniging
7|N2876874390|51.4398487|5.6182279|Rooijackers
61|N2876876135|51.4373940|5.6214095|Zwemschool Sauna Mierlo
16|N2876876143|51.4399902|5.6219767|De Vliegert
31|N2876878972|51.4393304|5.6185470|De Mona
11|N2876879719|51.4390835|5.6188914|Savant Hof van Bethanië
64|N2883575444|51.5759342|5.3633751|Molendijk
63|N2883575446|51.5672613|5.3742068|Liempde, Raadhuisplein
64|N2883575448|51.5712190|5.3706098|Nieuwstraat
64|N2884316209|51.5183913|5.4009854|Sonseweg
64|N2884316213|51.5259355|5.4008729|De Vleut
64|N2884316214|51.5504352|5.4219245|Ritaplein
64|N2884316215|51.5641715|5.4592589|Odendael
23|N2885725071|51.4592802|5.6107835|Cafetaria Brandevoort
22|N2885725281|51.4594376|5.6111568|Shu Shu
22|N2885725284|51.4594189|5.6115191|Cappadocia
84|N2885725369|51.4606485|5.6095630|Jumbo
22|N2885725893|51.4608941|5.6099099|Pizzani
7|N2885725951|51.4610156|5.6102255|Mondzorg Brandevoort
70|N2885726465|51.4602460|5.6102123|'t Bakkertje
71|N2885726475|51.4601745|5.6101910|Chris Vogels keurslager
10|N2885726939|51.4596794|5.6102590|Apotheek Brandevoort
23|N2885726980|51.4590576|5.6107900|Domino's
63|N2885738382|51.4624078|5.6086863|Helmond Brandevoort
0|N2885772233|51.4557246|5.6063332|OBS Brandevoort de Hoeves
64|N2887748512|51.5067464|5.3047055|Karel Doormanlaan
64|N2887748513|51.5726494|5.3157455|Kerk
64|N2887748521|51.5103023|5.2987457|Michiel de Ruyterlaan
64|N2887748523|51.5417284|5.2842081|Kampina
16|N2894075603|51.4834455|5.6034811|Helmondse Atletiek Club
16|N2894075627|51.4830062|5.6023288|Stiphout Vooruit
1|N2897553672|51.4554166|5.6252461|Villa Vrolijk
7|N2898127447|51.4837036|5.6139686|Tandartspraktijk CWH Dekker
14|N2898128964|51.4852996|5.6063155|AniCura Helmond - Stiphout
53|N2898022644|51.4757137|5.6347558|Fit For Free
22|N2898024203|51.4764902|5.6309958|De Pastoor
84|N2898024244|51.4851464|5.6209795|Jumbo
8|N2898259161|51.4953312|5.6899522|Huisartsenpunt
23|N2898735132|51.4751140|5.7092577|Het Helmonds Friethuys
84|N2898736280|51.4759852|5.7063858|Jumbo
0|N2898737337|51.4700679|5.7081487|Antoon van Dijkschool
23|N2898737343|51.4720972|5.6976201|McDonald's
16|N2898740921|51.4758265|5.7070953|Repair Cafe Rijpelberg
16|N2898840102|51.5475795|5.5635894|Voetbalvereniging Mariahout
16|N2898841789|51.5399065|5.5690338|Buurthuis
16|N2898998138|51.5288757|5.5917480|Scouting Lieshout - Mariahout
20|N2898993617|51.5177533|5.5937149|Bibliotheek Lieshout
59|N2898993631|51.5153758|5.5962109|De Klumper
22|N2898994427|51.5191426|5.5944679|Het Wokje
16|N2898995973|51.5297528|5.5926532|RKVV ELI
23|N2898996009|51.5181918|5.5947831|De Kiosk
22|N2898996245|51.5191927|5.5944277|Porto Marina
70|N2898996582|51.5198467|5.5942143|Thoonen
84|N2898997178|51.5213023|5.5945668|Jumbo Lieshout
25|N2898997192|51.5216184|5.5937037|Van Lieshout
78|N2898997328|51.5185334|5.5947414|De Groenteman Van Lieshout
71|N2898997500|51.5204400|5.5942170|Hurks
10|N2898997663|51.5187181|5.5920048|Alphega Apotheek de Laarhoeve
8|N2898997664|51.5187944|5.5920886|Lindeman & Rechters
8|N2898997665|51.5187182|5.5919472|Hentenaar
25|N2898997703|51.5209118|5.5936927|De Koekoek
22|N2898997733|51.5178125|5.5957611|Bavaria Brouwerijcafé
23|N2898997794|51.5219510|5.5936764|Slegers
22|N2899151754|51.5292696|5.6427213|Eeterij Uniek
53|N2899153012|51.5290869|5.6428725|CrossFit Laarbeek
16|N2899177029|51.5364100|5.6240531|Scouting Beek en Donk
70|N2899177042|51.5381151|5.6297699|Van de Ven
16|N2899177069|51.5359824|5.6176515|R.K.S.V. Sparta '25
10|N2899178655|51.5342890|5.6309671|Apotheek Beek en Donk
22|N2899179183|51.5346346|5.6349398|Parkpaviljoen Laarbeek
16|N2899179491|51.5354148|5.6272044|Ontmoetingscentrum
20|N2899179637|51.5355676|5.6272196|Bibliotheek Beek en Donk
84|N2899179708|51.5387107|5.6286344|PLUS
1|N2899179726|51.5362744|5.6270453|De Raagten
21|N2899180230|51.5343296|5.6331235|Gemeentehuis Laarbeek
23|N2899181291|51.5406083|5.6246071|Beek en Donk
22|N2899182233|51.5387911|5.6278897|Cafetaria-Eethuis De Donck
23|N2899183143|51.5384377|5.6304107|Domino's
11|N2899994995|51.4689700|5.7063212|Savant Rivierenhof
71|N2899995542|51.4697102|5.7031525|'t Streeckhuys
70|N2899996148|51.4698222|5.7031174|Bakker Vedder
84|N2899997039|51.4699938|5.7028842|Biedroneczka Poolse Delicatessen
14|N2900000069|51.4668597|5.7110850|AniCura Helmond - Brouwhuis
1|N2900686258|51.5327033|5.6257344|'t Otterke
84|N2900686269|51.5287750|5.6344756|Albert Heijn Jan Linders
16|N2900689506|51.5248595|5.6260499|Tennisvereniging 't Slotje
59|N2900695583|51.5239015|5.6242247|D'n Ekker
70|N2900696440|51.5294629|5.6322312|'t Bakkertje
1|N2900697263|51.5270036|5.6263651|Beekrijk
14|N2900703174|51.5288764|5.6332944|AniCura Beek en Donk
78|N2900703382|51.5291197|5.6329787|John en Monique Groente & Fruit
84|N2900703395|51.5290760|5.6324309|Jumbo
22|N2900703807|51.5290770|5.6323372|De Bumpkes
0|N2901234022|51.5110313|5.6400182|Breinplein
23|N2901234255|51.5104692|5.6367960|'t Smikkelhuukske
22|N2901234285|51.5103988|5.6402672|Deja Vu
70|N2901234669|51.5104884|5.6407187|Bakkerij van Brug
1|N2901234687|51.5114115|5.6398602|Klimop
84|N2901238938|51.5098242|5.6366806|MCD
22|N2900886906|51.5274040|5.6650998|De Brabantse Kluis
16|N2900886909|51.5140589|5.6632798|ASV '33
16|N2900886911|51.5145135|5.6648817|Lawn Tennisvereniging De Hut
71|N2901024167|51.5102705|5.6407949|Slagerij Hegeman
11|N2901024357|51.5074913|5.6380328|Mariëngaarde
84|N2901025077|51.5111908|5.6506459|ALDI
23|N2901025157|51.5105271|5.6420050|Le Patat
47|N2901025178|51.5105742|5.6422705|Regiobank
23|N2901025740|51.5096575|5.6380447|Eethuis Saray
3|N2901025844|51.5104027|5.6413438|Tok Tokkie
22|N2901025988|51.5091273|5.6379698|De Stal
22|N2901026474|51.5113991|5.6472449|Châlet Couvert
16|N2901026522|51.5066316|5.6447690|Scouting Aarle-Rixtel
20|N2901026528|51.5060298|5.6445928|Bibliotheek Aarle-Rixtel
22|N2901026627|51.5111005|5.6451118|Stout
22|N2901026655|51.5007270|5.6274821|De Croyse Hoeve
22|N2901555287|51.4661763|5.6348276|Lilie
78|N2901555290|51.4663640|5.6350164|Tim Canters dagelijks vers
71|N2901555292|51.4665917|5.6350606|Ronnie van Os
70|N2901555525|51.4666617|5.6350402|'t Bakkertje
23|N2901555635|51.4668844|5.6349820|New York Pizza
11|N2901555711|51.4674102|5.6348985|Savant Alphonsus
23|N2901717401|51.4659184|5.6344167|Friture Zaal Adelaars
26|N2901717423|51.4663383|5.6344060|Nemanja
22|N2901718151|51.4614808|5.6308526|Ryan Foodshop
65|N2901800432|51.4681099|5.6312015|Helmond 't Hout
84|N2901803494|51.4697354|5.6334597|Diepvriesspecialist Helmond
